offer_id,token,position,pos_tag,token_count,label
51,Directos,34,aq0000,910,n
51,(,43,nc0s000,911,n
51,Agrega,44,vmip000,912,n
51,6,51,dn0000,913,n
51,noches,53,nc0p000,914,n
51,de,60,sp000,915,n
51,hotel,63,nc0s000,916,n
51,por,69,sp000,917,n
51,sólo,73,rg,918,n
51,$,26,zm,919,n
51,"3,345",79,dn0000,920,n
51,),84,nc0s000,921,n
52,¡,0,faa,922,n
52,Todo,1,di0000,923,o
52,México,6,np00000,924,o
52,a,13,sp000,925,s
52,Belice,15,np00000,926,d
52,$,22,zm,927,n
52,"2,585",23,dn0000,928,p
52,!,28,fat,929,n
52,Directos,30,aq0000,930,n
52,(,39,nc0s000,931,n
52,Agrega,40,vmip000,932,n
52,7,47,dn0000,933,n
52,noches,49,nc0p000,934,n
52,de,56,sp000,935,n
52,hostal,59,nc0s000,936,n
52,por,66,sp000,937,n
52,$,22,zm,938,n
52,"2,250",71,dn0000,939,n
52,),76,nc0s000,940,n
53,¡,0,faa,941,n
53,CDMX,1,np00000,942,o
53,a,6,sp000,943,s
53,Bogotá,8,np00000,944,d
53,🇨🇴,15,np00000,945,f
53,$,18,zm,946,n
53,"3,529",19,z0,947,p
53,!,24,fat,948,n
53,(,26,z0,949,n
53,Por,27,sp000,950,n
53,$,18,zm,951,n
53,"1,050",32,dn0000,952,n
53,agrega,38,vmip000,953,n
53,5,21,dn0000,954,n
53,noches,47,nc0p000,955,n
53,de,54,sp000,956,n
53,hotel,57,nc0s000,957,n
53,con,63,sp000,958,n
53,desayunos,67,nc0p000,959,n
53,",",20,fc,960,n
53,por,78,sp000,961,n
53,$,18,zm,962,n
53,755,83,dn0000,963,n
53,de,54,sp000,964,n
53,hostal,90,nc0s000,965,n
53,con,63,sp000,966,n
53,desayunos,67,nc0p000,967,n
53,),110,nc0s000,968,n
54,¡,0,faa,969,n
54,Toronto,1,np00000,970,o
54,a,9,sp000,971,s
54,París,11,np00000,972,d
54,$,17,zm,973,n
54,"5,792",18,dn0000,974,p
54,!,23,fat,975,n
54,Directos,25,aq0000,976,n
54,(,34,nc0s000,977,n
54,Agrega,35,vmip000,978,n
54,6,42,dn0000,979,n
54,noches,44,nc0p000,980,n
54,de,51,sp000,981,n
54,Hotel,54,np00000,982,n
54,por,60,sp000,983,n
54,sólo,64,rg,984,n
54,$,17,nc0p000,985,n
54,"5,534",70,dn0000,986,n
54,),75,nc0s000,987,n
55,¡,0,faa,988,n
55,Todo,1,di0000,989,o
55,México,6,np00000,990,o
55,a,13,sp000,991,s
55,Madrid,15,np00000,992,d
55,🇪🇸,22,z0,993,f
55,$,25,zm,994,n
55,"10,733",26,dn0000,995,p
55,!,32,fat,996,n
55,(,34,z0,997,n
55,Por,35,sp000,998,n
55,$,25,zm,999,n
55,"4,492",40,dn0000,1000,n
55,agrega,46,vmip000,1001,n
55,9,43,dn0000,1002,n
55,noches,55,nc0p000,1003,n
55,de,62,sp000,1004,n
55,departamento,65,nc0s000,1005,n
55,),77,nc0s000,1006,n
56,¡,0,faa,1007,n
56,CUN,1,np00000,1008,o
56,a,5,sp000,1009,s
56,Escocia,7,np00000,1010,d
56,$,15,zm,1011,n
56,"8,870",16,dn0000,1012,p
56,!,21,fat,1013,n
56,Directos,23,aq0000,1014,n
56,(,32,nc0s000,1015,n
56,Y,33,cc,1016,n
56,agrega,35,vmip000,1017,n
56,6,42,dn0000,1018,n
56,noches,44,nc0p000,1019,n
56,de,51,sp000,1020,n
56,hotel,54,nc0s000,1021,n
56,por,60,sp000,1022,n
56,sólo,64,rg,1023,n
56,$,15,nc0p000,1024,n
56,"4,323",70,z0,1025,n
56,),75,f0,1026,n
57,¡,0,faa,1027,n
57,CUN,1,np00000,1028,o
57,a,5,sp000,1029,s
57,Bélgica,7,np00000,1030,d
57,$,15,zm,1031,n
57,"9,883",16,dn0000,1032,p
57,!,21,fat,1033,n
57,(,23,z0,1034,n
57,Y,24,cc,1035,n
57,por,26,sp000,1036,n
57,$,15,zm,1037,n
57,"6,706",31,dn0000,1038,n
57,agrega,37,vmip000,1039,n
57,8,18,dn0000,1040,n
57,noches,46,nc0p000,1041,n
57,de,53,sp000,1042,n
57,hotel,56,nc0s000,1043,n
57,),61,nc0s000,1044,n
58,¡,0,faa,1045,n
58,CDMX,1,np00000,1046,o
58,a,6,sp000,1047,s
58,Vancouver,8,np00000,1048,d
58,",",17,fc,1049,d
58,Canadá,19,np00000,1050,d
58,🇨🇦,26,z0,1051,f
58,$,29,zm,1052,n
58,"4,971",30,dn0000,1053,p
58,!,35,fat,1054,n
58,(,37,z0,1055,n
58,Por,38,sp000,1056,n
58,$,29,zm,1057,n
58,"1,711",43,dn0000,1058,n
58,agrega,49,vmip000,1059,n
58,3,56,dn0000,1060,n
58,noches,58,nc0p000,1061,n
58,de,65,sp000,1062,n
58,Hostal,68,np00000,1063,n
58,con,75,sp000,1064,n
58,Desayunos,79,np00000,1065,n
58,),88,f0,1066,n
59,¡,0,faa,1067,n
59,CDMX,1,np00000,1068,o
59,a,6,sp000,1069,s
59,Phuket,8,np00000,1070,d
59,",",14,fc,1071,d
59,Tailandia,16,np00000,1072,d
59,–,26,fg,1073,n
59,$,28,zm,1074,n
59,"16,498",29,dn0000,1075,p
59,!,35,fat,1076,n
59,(,37,z0,1077,n
59,Por,38,sp000,1078,n
59,$,28,zm,1079,n
59,"2,216",43,dn0000,1080,n
59,agrega,49,vmip000,1081,n
59,5,56,dn0000,1082,n
59,noches,58,nc0p000,1083,n
59,de,65,sp000,1084,n
59,hotel,68,nc0s000,1085,n
59,),73,nc0s000,1086,n
60,¡,0,faa,1087,n
60,CDMX,1,np00000,1088,o
60,a,6,sp000,1089,s
60,Noruega,8,np00000,1090,d
60,$,16,zm,1091,n
60,"10,061",17,dn0000,1092,p
60,!,23,fat,1093,n
60,(,25,z0,1094,n
60,Y,26,cc,1095,n
60,agrega,28,vmip000,1096,n
60,9,35,dn0000,1097,n
60,noches,37,nc0p000,1098,n
60,de,44,sp000,1099,n
60,hotel,47,nc0s000,1100,n
60,por,53,sp000,1101,n
60,$,16,zm,1102,n
60,"7,890",58,dn0000,1103,n
60,!,23,fat,1104,n
61,¡,0,faa,1105,n
61,Silao,1,np00000,1106,o
61,a,4,sp000,1107,s
61,Tijuana,9,np00000,1108,d
61,–,17,fg,1109,n
61,$,19,zm,1110,n
61,"1,370",20,dn0000,1111,p
61,!,25,fat,1112,n
62,¡,0,faa,1113,n
62,CUN,1,np00000,1114,o
62,",",4,fc,1115,o
62,CDMX,6,np00000,1116,o
62,y,11,cc,1117,o
62,Puerto,13,np00000,1118,o
62,Vallarta,20,np00000,1119,o
62,a,21,sp000,1120,s
62,La,31,da0000,1121,d
62,Habana,34,np00000,1122,d
62,🇨🇺,41,z0,1123,f
62,$,44,zm,1124,n
62,"3,394",45,dn0000,1125,p
62,!,50,fat,1126,n
62,(,52,z0,1127,n
62,Por,53,sp000,1128,n
62,$,44,zm,1129,n
62,"1,510",58,dn0000,1130,n
62,agrega,64,vmip000,1131,n
62,3,45,dn0000,1132,n
62,noches,73,nc0p000,1133,n
62,de,80,sp000,1134,n
62,hotel,83,nc0s000,1135,n
62,con,89,sp000,1136,n
62,desayunos,93,nc0p000,1137,n
62,",",4,fc,1138,n
62,por,104,sp000,1139,n
62,$,44,zm,1140,n
62,"2,512",109,dn0000,1141,n
62,todo,115,pi000000,1142,n
62,incluido,120,aq0000,1143,n
62,),128,nc0s000,1144,n
63,¡,0,faa,1145,n
63,CDMX,1,np00000,1146,o
63,",",5,fc,1147,o
63,GDL,7,np00000,1148,o
63,",",5,fc,1149,o
63,MTY,12,np00000,1150,o
63,",",5,fc,1151,o
63,León,17,np00000,1152,o
63,y,22,cc,1153,o
63,PUE,24,np00000,1154,o
63,a,28,sp000,1155,s
63,Cancún,30,np00000,1156,d
63,–,37,fg,1157,n
63,$,39,zm,1158,n
63,"1,493",40,dn0000,1159,p
63,!,45,fat,1160,n
63,(,47,z0,1161,n
63,Por,48,sp000,1162,n
63,$,39,zm,1163,n
63,"1,200",53,dn0000,1164,n
63,agrega,59,vmip000,1165,n
63,4,42,dn0000,1166,n
63,noches,68,nc0p000,1167,n
63,de,75,sp000,1168,n
63,hotel,78,nc0s000,1169,n
63,),83,nc0s000,1170,n
64,¡,0,faa,1171,n
64,CDMX,1,np00000,1172,o
64,a,6,sp000,1173,s
64,Nápoles,8,np00000,1174,d
64,$,16,zm,1175,n
64,"12,884",17,dn0000,1176,p
64,!,23,fat,1177,n
64,Sin,25,sp000,1178,n
64,escala,29,nc0s000,1179,n
64,EE.UU,36,np00000,1180,n
64,(,42,nc0s000,1181,n
64,Y,43,cc,1182,n
64,por,45,sp000,1183,n
64,$,16,zm,1184,n
64,"5,721",50,dn0000,1185,n
64,agrega,56,vmip000,1186,n
64,17,63,dn0000,1187,n
64,noches,66,nc0p000,1188,n
64,hostel,73,vmip000,1189,n
64,),79,nc0s000,1190,n
65,¡,0,faa,1191,n
65,CDMX,1,np00000,1192,o
65,a,6,sp000,1193,s
65,NYC,8,np00000,1194,d
65,–,12,fg,1195,n
65,$,14,zm,1196,n
65,"3,676",15,dn0000,1197,p
65,!,20,fat,1198,n
65,(,22,z0,1199,n
65,Por,23,sp000,1200,n
65,$,14,zm,1201,n
65,"4,140",28,dn0000,1202,n
65,agrega,34,vmip000,1203,n
65,4,28,dn0000,1204,n
65,noches,43,nc0p000,1205,n
65,de,50,sp000,1206,n
65,hotel,53,nc0s000,1207,n
65,),58,nc0s000,1208,n
66,¡,0,faa,1209,n
66,CDMX,1,np00000,1210,o
66,a,6,sp000,1211,s
66,Islandia,8,np00000,1212,d
66,$,17,zm,1213,n
66,"11,301",18,z0,1214,p
66,!,24,fat,1215,n
66,Auroras,26,np00000,1216,n
66,Boreales,34,np00000,1217,n
66,(,43,z0,1218,n
66,Y,44,cc,1219,n
66,por,46,sp000,1220,n
66,$,17,zm,1221,n
66,"4,488",51,dn0000,1222,n
66,agrega,57,vmip000,1223,n
66,7,64,dn0000,1224,n
66,noches,66,nc0p000,1225,n
66,hotel,73,nc0s000,1226,n
66,),78,nc0s000,1227,n
67,¡,0,faa,1228,n
67,CDMX,1,np00000,1229,o
67,a,6,sp000,1230,s
67,Holanda,8,np00000,1231,d
67,$,16,zm,1232,n
67,"11,787",17,dn0000,1233,p
67,!,23,fat,1234,n
67,Directos,25,aq0000,1235,n
67,(,34,nc0s000,1236,n
67,Y,35,cc,1237,n
67,por,37,sp000,1238,n
67,$,16,zm,1239,n
67,"6,067",42,dn0000,1240,n
67,agrega,48,vmip000,1241,n
67,7,20,dn0000,1242,n
67,noches,57,nc0p000,1243,n
67,hotel,64,nc0s000,1244,n
67,),69,nc0s000,1245,n
68,¡,0,faa,1246,n
68,Todo,1,di0000,1247,o
68,México,6,np00000,1248,o
68,a,13,sp000,1249,s
68,París,15,np00000,1250,d
68,–,21,fg,1251,n
68,$,23,zm,1252,n
68,"12,036",24,z0,1253,p
68,!,30,fat,1254,n
68,(,32,z0,1255,n
68,Por,33,sp000,1256,n
68,$,23,zm,1257,n
68,"4,094",38,dn0000,1258,n
68,agrega,44,vmip000,1259,n
68,6,29,dn0000,1260,n
68,noches,53,nc0p000,1261,n
68,de,60,sp000,1262,n
68,hotel,63,nc0s000,1263,n
68,",",26,fc,1264,n
68,por,70,sp000,1265,n
68,$,23,zm,1266,n
68,"2,800",75,dn0000,1267,n
68,de,60,sp000,1268,n
68,hostal,84,nc0s000,1269,n
68,con,91,sp000,1270,n
68,desayunos,95,nc0p000,1271,n
68,),104,nc0s000,1272,n
69,¡,0,faa,1273,n
69,Todo,1,di0000,1274,o
69,México,6,np00000,1275,o
69,a,13,sp000,1276,s
69,Italia,15,np00000,1277,d
69,$,22,zm,1278,n
69,"12,566",23,dn0000,1279,p
69,!,29,fat,1280,n
69,Sin,31,sp000,1281,n
69,escala,35,nc0s000,1282,n
69,EE.UU,42,np00000,1283,n
69,(,48,nc0s000,1284,n
69,Navidad,49,np00000,1285,n
69,",",25,fc,1286,n
69,Año,58,nc0s000,1287,n
69,Nuevo,62,aq0000,1288,n
69,y,68,cc,1289,n
69,Sem,70,i,1290,n
69,.,44,fc,1291,n
69,Santa,75,np00000,1292,n
69,),80,nc0s000,1293,n
70,¡,0,faa,1294,n
70,NYC,1,np00000,1295,o
70,a,5,sp000,1296,s
70,Bergen,7,np00000,1297,d
70,",",13,fc,1298,d
70,Noruega,15,np00000,1299,d
70,🇳🇴,23,z0,1300,f
70,$,26,zm,1301,n
70,"3,920",27,dn0000,1302,p
70,!,32,fat,1303,n
71,¡,0,faa,1304,n
71,CUN,1,np00000,1305,o
71,a,5,sp000,1306,s
71,Escocia,7,np00000,1307,d
71,$,15,zm,1308,n
71,"9,417",16,dn0000,1309,p
71,!,21,fat,1310,n
71,Directos,23,aq0000,1311,n
71,(,32,nc0s000,1312,n
71,Y,33,cc,1313,n
71,por,35,sp000,1314,n
71,$,15,zm,1315,n
71,"4,347",40,dn0000,1316,n
71,agrega,46,vmip000,1317,n
71,6,53,dn0000,1318,n
71,noches,55,nc0p000,1319,n
71,de,62,sp000,1320,n
71,hotel,65,nc0s000,1321,n
71,),70,nc0s000,1322,n
72,¡,0,faa,1323,n
72,CDMX,1,np00000,1324,o
72,a,6,sp000,1325,s
72,Múnich,8,np00000,1326,d
72,",",14,fc,1327,d
72,Alemania,16,np00000,1328,d
72,$,25,zm,1329,n
72,"13,419",26,z0,1330,p
72,!,32,fat,1331,n
72,Sin,34,sp000,1332,n
72,escala,38,nc0s000,1333,n
72,EE.UU,45,np00000,1334,n
72,(,51,nc0s000,1335,n
72,Sem,52,i,1336,n
72,.,47,fp,1337,n
72,Santa,57,np00000,1338,n
72,2019,63,w,1339,n
72,),67,f0,1340,n
73,¡,0,faa,1341,n
73,CDMX,1,np00000,1342,o
73,a,6,sp000,1343,s
73,Cusco,8,np00000,1344,d
73,",",13,fc,1345,d
73,Perú,15,np00000,1346,d
73,–,20,fg,1347,n
73,$,22,zm,1348,n
73,"7,767",23,dn0000,1349,p
73,!,28,fat,1350,n
73,(,30,z0,1351,n
73,Por,31,sp000,1352,n
73,$,22,nc0p000,1353,n
73,"3,085",36,z0,1354,n
73,agrega,42,vmip000,1355,n
73,13,49,dn0000,1356,n
73,noches,52,nc0p000,1357,n
73,de,59,sp000,1358,n
73,hotel,62,nc0s000,1359,n
73,con,68,sp000,1360,n
73,desayunos,72,nc0p000,1361,n
73,),81,nc0s000,1362,n
74,¡,0,faa,1363,n
74,Todo,1,di0000,1364,o
74,México,6,np00000,1365,o
74,a,13,sp000,1366,s
74,Amsterdam,15,np00000,1367,d
74,🇳🇱,25,np00000,1368,f
74,$,28,zm,1369,n
74,"11,998",29,dn0000,1370,p
74,!,35,fat,1371,n
74,(,37,z0,1372,n
74,Por,38,sp000,1373,n
74,$,28,zm,1374,n
74,"2,930",43,dn0000,1375,n
74,agrega,49,vmip000,1376,n
74,6,56,dn0000,1377,n
74,noches,58,nc0p000,1378,n
74,de,65,sp000,1379,n
74,hostal,68,nc0s000,1380,n
74,),74,nc0s000,1381,n
75,¡,0,faa,1382,n
75,LA,1,pp000000,1383,o
75,a,4,sp000,1384,s
75,Bangkok,6,np00000,1385,d
75,🇹🇭,14,np00000,1386,f
75,$,16,zm,1387,n
75,"8,442",17,dn0000,1388,p
75,!,22,fat,1389,n
75,(,24,z0,1390,n
75,Por,25,sp000,1391,n
75,$,16,zm,1392,n
75,"2,170",30,dn0000,1393,n
75,agrega,36,vmip000,1394,n
75,6,43,dn0000,1395,n
75,noches,45,nc0p000,1396,n
75,de,52,sp000,1397,n
75,Hotel,55,np00000,1398,n
75,),60,f0,1399,n
76,¡,0,faa,1400,n
76,CUN,1,np00000,1401,o
76,a,5,sp000,1402,s
76,Miami,7,np00000,1403,d
76,$,13,zm,1404,n
76,"2,820",14,dn0000,1405,p
76,!,19,fat,1406,n
76,Directos,21,aq0000,1407,n
76,(,30,nc0s000,1408,n
76,Año,31,nc0s000,1409,n
76,Nuevo,35,aq0000,1410,n
76,y,41,cc,1411,n
76,Sem,43,i,1412,n
76,.,46,fc,1413,n
76,Santa,48,np00000,1414,n
76,),53,nc0s000,1415,n
77,¡,0,faa,1416,n
77,CDMX,1,np00000,1417,o
77,a,6,sp000,1418,s
77,Panamá,8,np00000,1419,d
77,$,15,zm,1420,n
77,"6,730",16,dn0000,1421,p
77,!,21,fat,1422,n
77,Directos,23,aq0000,1423,n
77,(,32,nc0s000,1424,n
77,Y,33,cc,1425,n
77,por,35,sp000,1426,n
77,$,15,zm,1427,n
77,"1,864",40,dn0000,1428,n
77,agrega,46,vmip000,1429,n
77,3,19,dn0000,1430,n
77,noches,55,nc0p000,1431,n
77,de,62,sp000,1432,n
77,hotel,65,nc0s000,1433,n
77,),70,nc0s000,1434,n
78,¡,0,faa,1435,n
78,CDMX,1,np00000,1436,o
78,a,6,sp000,1437,s
78,Marsella,8,np00000,1438,d
78,$,17,zm,1439,n
78,"12,341",18,dn0000,1440,p
78,!,24,fat,1441,n
78,Sin,26,sp000,1442,n
78,escala,30,nc0s000,1443,n
78,EE.UU,37,np00000,1444,n
78,(,43,nc0s000,1445,n
78,Y,44,cc,1446,n
78,por,46,sp000,1447,n
78,$,17,zm,1448,n
78,"4,242",51,dn0000,1449,n
78,agrega,57,vmip000,1450,n
78,6,64,dn0000,1451,n
78,noches,66,nc0p000,1452,n
78,de,73,sp000,1453,n
78,hotel,76,nc0s000,1454,n
78,),81,nc0s000,1455,n
79,¡,0,faa,1456,n
79,CDMX,1,np00000,1457,o
79,a,6,sp000,1458,s
79,Helsinki,8,np00000,1459,d
79,",",16,fc,1460,d
79,Finlandia,18,np00000,1461,d
79,🇫🇮,28,z0,1462,f
79,$,31,zm,1463,n
79,"12,834",32,z0,1464,p
79,!,38,fat,1465,n
79,(,40,z0,1466,n
79,Por,41,sp000,1467,n
79,$,31,zm,1468,n
79,"4,186",46,dn0000,1469,n
79,agrega,52,vmip000,1470,n
79,9,59,dn0000,1471,n
79,noches,61,nc0p000,1472,n
79,de,68,sp000,1473,n
79,hostal,71,nc0s000,1474,n
79,en,78,sp000,1475,n
79,hab,81,nc0s000,1476,n
79,privada,85,aq0000,1477,n
79,),92,nc0s000,1478,n
80,¡,0,faa,1479,n
80,CDMX,1,np00000,1480,o
80,a,6,sp000,1481,s
80,Bogotá,8,np00000,1482,d
80,$,15,zm,1483,n
80,"4,865",16,dn0000,1484,p
80,!,21,fat,1485,n
80,Directos,23,aq0000,1486,n
80,(,32,nc0s000,1487,n
80,Y,33,cc,1488,n
80,por,35,sp000,1489,n
80,$,15,nc0p000,1490,n
80,836,40,z0,1491,n
80,agrega,44,vmip000,1492,n
80,4,16,dn0000,1493,n
80,noches,53,nc0p000,1494,n
80,de,60,sp000,1495,n
80,hotel,63,nc0s000,1496,n
80,),68,nc0s000,1497,n
81,¡,0,faa,1498,n
81,NYC,1,np00000,1499,o
81,a,5,sp000,1500,s
81,Finlandia,7,np00000,1501,d
81,$,17,zm,1502,n
81,"5,723",18,dn0000,1503,p
81,!,23,fat,1504,n
81,Temporada,25,aq0000,1505,n
81,Auroras,35,np00000,1506,n
81,(,43,pp000000,1507,n
81,Y,2,cc,1508,n
81,por,28,sp000,1509,n
81,$,17,zm,1510,n
81,"4,770",51,dn0000,1511,n
81,agrega,57,vmip000,1512,n
81,6,64,dn0000,1513,n
81,noches,66,nc0p000,1514,n
81,hospedaje,73,vmip000,1515,n
81,),82,nc0s000,1516,n
82,¡,0,faa,1517,n
82,CDMX,1,np00000,1518,o
82,a,6,sp000,1519,s
82,Cartagena,8,np00000,1520,d
82,$,18,zm,1521,n
82,"5,796",19,dn0000,1522,p
82,!,24,fat,1523,n
82,(,26,z0,1524,n
82,Y,27,cc,1525,n
82,por,29,sp000,1526,n
82,$,18,zm,1527,n
82,"2,711",34,dn0000,1528,n
82,agrega,40,vmip000,1529,n
82,8,47,dn0000,1530,n
82,noches,49,nc0p000,1531,n
82,de,56,sp000,1532,n
82,hotel,59,nc0s000,1533,n
82,),64,nc0s000,1534,n
83,¡,0,faa,1535,n
83,L,1,np00000,1536,o
83,.,2,fp,1537,o
83,A,3,sp000,1538,o
83,.,2,fp,1539,o
83,a,6,sp000,1540,s
83,Barcelona,8,np00000,1541,d
83,$,18,zm,1542,n
83,"6,169",19,dn0000,1543,p
83,!,24,fat,1544,n
84,¡,0,faa,1545,n
84,CDMX,1,np00000,1546,o
84,",",5,fc,1547,o
84,GDL,7,np00000,1548,o
84,y,11,cc,1549,o
84,León,13,np00000,1550,o
84,a,18,sp000,1551,s
84,Cancún,20,np00000,1552,d
84,–,27,fg,1553,n
84,$,29,zm,1554,n
84,"1,438",30,dn0000,1555,p
84,!,35,fat,1556,n
84,(,37,z0,1557,n
84,Por,38,sp000,1558,n
84,$,29,zm,1559,n
84,"1,180",43,dn0000,1560,n
84,agrega,49,vmip000,1561,n
84,4,32,dn0000,1562,n
84,noches,58,nc0p000,1563,n
84,de,65,sp000,1564,n
84,hotel,68,nc0s000,1565,n
84,),73,nc0s000,1566,n
85,¡,0,faa,1567,n
85,CDMX,1,np00000,1568,o
85,a,6,sp000,1569,s
85,Guatemala,8,np00000,1570,d
85,$,18,zm,1571,n
85,"3,081",19,dn0000,1572,p
85,!,24,fat,1573,n
85,(,26,z0,1574,n
85,Y,27,cc,1575,n
85,por,29,sp000,1576,n
85,$,18,zm,1577,n
85,946,34,dn0000,1578,n
85,agrega,38,vmip000,1579,n
85,3,19,dn0000,1580,n
85,noches,47,nc0p000,1581,n
85,de,54,sp000,1582,n
85,hotel,57,nc0s000,1583,n
85,),62,nc0s000,1584,n
86,¡,0,faa,1585,n
86,Todo,1,di0000,1586,o
86,México,6,np00000,1587,o
86,a,13,sp000,1588,s
86,Rumania,15,np00000,1589,d
86,🇷🇴,23,np00000,1590,f
86,$,26,zm,1591,n
86,"15,867",27,dn0000,1592,p
86,!,33,fat,1593,n
86,(,35,z0,1594,n
86,Por,36,sp000,1595,n
86,$,26,zm,1596,n
86,"3,334",41,dn0000,1597,n
86,agrega,47,vmip000,1598,n
86,6,31,dn0000,1599,n
86,noches,56,nc0p000,1600,n
86,de,63,sp000,1601,n
86,hotel,66,nc0s000,1602,n
86,),71,nc0s000,1603,n
87,¡,0,faa,1604,n
87,Todo,1,di0000,1605,o
87,México,6,np00000,1606,o
87,a,13,sp000,1607,s
87,Praga,15,np00000,1608,d
87,",",20,fc,1609,d
87,República,22,np00000,1610,d
87,Checa,32,np00000,1611,d
87,🇨🇿,38,z0,1612,f
87,$,41,zm,1613,n
87,"15,390",42,dn0000,1614,p
87,!,48,fat,1615,n
87,(,50,z0,1616,n
87,Por,51,sp000,1617,n
87,$,41,zm,1618,n
87,"1,817",56,dn0000,1619,n
87,agrega,62,vmip000,1620,n
87,6,69,dn0000,1621,n
87,noches,71,nc0p000,1622,n
87,de,78,sp000,1623,n
87,hostal,81,nc0s000,1624,n
87,),87,nc0s000,1625,n
88,¡,0,faa,1626,n
88,Todo,1,di0000,1627,o
88,México,6,np00000,1628,o
88,a,13,sp000,1629,s
88,Madrid,15,np00000,1630,d
88,🇪🇸,22,z0,1631,f
88,$,25,zm,1632,n
88,"11,562",26,dn0000,1633,p
88,!,32,fat,1634,n
88,(,34,z0,1635,n
88,Por,35,sp000,1636,n
88,$,25,zm,1637,n
88,"4,481",40,dn0000,1638,n
88,agrega,46,vmip000,1639,n
88,9,53,dn0000,1640,n
88,noches,55,nc0p000,1641,n
88,de,62,sp000,1642,n
88,departamento,65,nc0s000,1643,n
88,),77,nc0s000,1644,n
89,¡,0,faa,1645,n
89,CUN,1,np00000,1646,o
89,a,5,sp000,1647,s
89,Inglaterra,7,np00000,1648,d
89,$,18,zm,1649,n
89,"8,667",19,dn0000,1650,p
89,!,24,fat,1651,n
89,Directos,26,aq0000,1652,n
89,(,35,nc0s000,1653,n
89,Y,36,cc,1654,n
89,por,38,sp000,1655,n
89,$,18,zm,1656,n
89,"5,573",43,dn0000,1657,n
89,agrega,49,vmip000,1658,n
89,13,56,dn0000,1659,n
89,noches,59,nc0p000,1660,n
89,de,66,sp000,1661,n
89,hotel,69,nc0s000,1662,n
89,),74,nc0s000,1663,n
90,¡,0,faa,1664,n
90,Todo,1,di0000,1665,o
90,México,6,np00000,1666,o
90,a,13,sp000,1667,s
90,París,15,np00000,1668,d
90,",",20,fc,1669,n
90,regresa,22,vmip000,1670,n
90,desde,30,sp000,1671,n
90,Roma,36,np00000,1672,n
90,–,41,fg,1673,n
90,$,43,zm,1674,n
90,"12,440",44,dn0000,1675,p
90,!,50,fat,1676,n
90,(,52,z0,1677,n
90,Por,53,sp000,1678,n
90,$,43,zm,1679,n
90,"4,407",58,dn0000,1680,n
90,agrega,64,vmip000,1681,n
90,7,62,dn0000,1682,n
90,noches,73,nc0p000,1683,n
90,de,30,sp000,1684,n
90,Hotel,83,np00000,1685,n
90,),88,f0,1686,n
91,¡,0,faa,1687,n
91,LA,1,pp000000,1688,o
91,a,4,sp000,1689,s
91,Seúl,6,np00000,1690,d
91,",",10,fc,1691,n
91,regresa,12,vmip000,1692,n
91,desde,20,sp000,1693,n
91,Tokio,26,np00000,1694,n
91,🇯🇵,32,np00000,1695,f
91,$,35,zm,1696,n
91,"8,385",36,dn0000,1697,p
91,!,41,fat,1698,n
91,(,43,z0,1699,n
91,Por,44,sp000,1700,n
91,$,35,nc0p000,1701,n
91,"3,147",49,z0,1702,n
91,agrega,55,vmip000,1703,n
91,11,62,dn0000,1704,n
91,noches,65,nc0p000,1705,n
91,de,20,sp000,1706,n
91,hostal,75,nc0s000,1707,n
91,),81,nc0s000,1708,n
92,¡,0,faa,1709,n
92,CUN,1,np00000,1710,o
92,a,5,sp000,1711,s
92,Houston,7,np00000,1712,d
92,$,15,zm,1713,n
92,"2,802",16,dn0000,1714,p
92,!,21,fat,1715,n
92,Directos,23,aq0000,1716,n
92,(,32,nc0s000,1717,n
92,Y,33,cc,1718,n
92,saliendo,35,vmg0000,1719,n
92,desde,44,sp000,1720,n
92,CDMX,50,np00000,1721,n
92,y,55,cc,1722,n
92,MTY,57,np00000,1723,n
92,por,61,sp000,1724,n
92,$,15,zm,1725,n
92,800,66,dn0000,1726,n
92,adicionales,70,aq0000,1727,n
92,),81,nc0s000,1728,n
93,¡,0,faa,1729,n
93,CUN,1,np00000,1730,o
93,a,5,sp000,1731,s
93,Chicago,7,np00000,1732,d
93,$,15,zm,1733,n
93,"2,528",16,dn0000,1734,p
93,!,21,fat,1735,n
93,(,23,z0,1736,n
93,Y,24,cc,1737,n
93,por,26,sp000,1738,n
93,$,15,zm,1739,n
93,"2,219",31,dn0000,1740,n
93,agrega,37,vmip000,1741,n
93,4,44,dn0000,1742,n
93,noches,46,nc0p000,1743,n
93,hotel,53,nc0s000,1744,n
93,),58,nc0s000,1745,n
94,¡,0,faa,1746,n
94,CDMX,1,np00000,1747,o
94,a,6,sp000,1748,s
94,NYC,8,np00000,1749,d
94,–,12,fg,1750,n
94,$,14,zm,1751,n
94,"3,303",15,dn0000,1752,p
94,!,20,fat,1753,n
94,(,22,z0,1754,n
94,Por,23,sp000,1755,n
94,$,14,zm,1756,n
94,"3,061",28,dn0000,1757,n
94,agrega,34,vmip000,1758,n
94,4,41,dn0000,1759,n
94,noches,43,nc0p000,1760,n
94,de,50,sp000,1761,n
94,hotel,53,nc0s000,1762,n
94,),58,nc0s000,1763,n
95,¡,0,faa,1764,n
95,Todo,1,di0000,1765,o
95,México,6,np00000,1766,o
95,a,13,sp000,1767,s
95,Pisa,15,np00000,1768,d
95,",",19,fc,1769,d
95,Toscana,21,np00000,1770,d
95,Italia,29,np00000,1771,d
